Date,Chamber,Initials,Round,Plant,Plant_no,Plant_ID,Flowering,Leaf_no,Flower_no,Height_cm,Notes,FLOWERING STALKS
12/8/21,60,OB,1,BR,1,Br.1,0,3,0,1.9,,
12/8/21,61,OB,1,BR,1,Br.1,0,3,0,2.7,,
12/8/21,63,OB,1,BR,1,Br.1,0,3,0,3.4,,
12/8/21,62,OB,1,BR,1,Br.1,0,3,0,2.5,,
12/8/21,62,OB,1,BW,1,BW.1,0,4,0,10.2,,
12/8/21,63,OB,1,BW,1,BW.1,0,,0,0,,
12/8/21,61,OB,1,BW,1,BW.1,0,5,0,27.1,,
12/8/21,60,OB,1,BW,1,BW.1,0,3,0,2.3,,
12/8/21,62,OB,1,C,1,C.1,0,4,0,4.3,,
12/8/21,63,OB,1,C,1,C.1,0,4,0,5.3,,
12/8/21,61,OB,1,C,1,C.1,0,4,0,4.3,,
12/8/21,60,OB,1,C,1,C.1,0,5,0,6.9,,
12/8/21,62,OB,1,D,1,D.1,0,5,0,1.8,,
12/8/21,63,OB,1,D,1,D.1,0,4,0,1,,
12/8/21,61,OB,1,D,1,D.1,0,4,0,2,,
12/8/21,60,OB,1,D,1,D.1,0,6,0,1.5,,
12/8/21,62,OB,1,LP,1,LP.1,0,7,0,13.4,,
12/8/21,63,OB,1,LP,1,LP.1,0,7,0,19.1,,
12/8/21,61,OB,1,LP,1,LP.1,0,9,0,15,,
12/8/21,60,OB,1,LP,1,LP.1,0,9,0,15,,
12/8/21,62,OB,1,N,1,N.1,0,5,0,14.6,,
12/8/21,63,OB,1,N,1,N.1,0,5,0,11.5,,
12/8/21,61,OB,1,N,1,N.1,0,7,0,12.5,,
12/8/21,60,OB,1,N,1,N.1,0,,0,0,,
12/8/21,62,OB,1,PP,1,PP.1,0,2,0,1,,
12/8/21,63,OB,1,PP,1,PP.1,0,,0,0,,
12/8/21,61,OB,1,PP,1,PP.1,0,,0,0,,
12/8/21,60,OB,1,PP,1,PP.1,0,3,0,3.6,,
12/8/21,62,OB,1,SA,1,SA.1,0,8,0,6.4,,
12/8/21,63,OB,1,SA,1,SA.1,0,6,0,6.9,,
12/8/21,61,OB,1,SA,1,SA.1,0,10,0,7,,
12/8/21,60,OB,1,SA,1,SA.1,0,8,0,6.9,,
12/8/21,62,OB,1,SF,1,SF.1,0,4,0,2.5,,
12/8/21,63,OB,1,SF,1,SF.1,0,6,0,4.5,,
12/8/21,61,OB,1,SF,1,SF.1,0,6,0,7,,
12/8/21,60,OB,1,SF,1,SF.1,0,6,0,5.6,,
12/8/21,60,OB,1,BR,2,Br.2,0,2,0,2.5,,
12/8/21,61,OB,1,BR,2,Br.2,0,3,0,2.2,,
12/8/21,63,OB,1,BR,2,Br.2,0,3,0,3.4,,
12/8/21,62,OB,1,BR,2,Br.2,0,2,0,2.7,,
12/8/21,62,OB,1,BW,2,BW.2,0,4,0,8.5,,
12/8/21,63,OB,1,BW,2,BW.2,0,4,0,12.1,,
12/8/21,61,OB,1,BW,2,BW.2,0,6,0,15.8,,
12/8/21,62,OB,1,C,2,C.2,0,4,0,2.2,,
12/8/21,63,OB,1,C,2,C.2,0,4,0,6,,
12/8/21,61,OB,1,C,2,C.2,0,4,0,2.2,,
12/8/21,60,OB,1,C,2,C.2,0,4,0,9,,
12/8/21,62,OB,1,D,2,D.2,0,4,0,1.5,,
12/8/21,63,OB,1,D,2,D.2,0,4,0,1.4,,
12/8/21,61,OB,1,D,2,D.2,0,4,0,1,,
12/8/21,60,OB,1,D,2,D.2,0,5,0,3.4,,
12/8/21,62,OB,1,LP,2,LP.2,0,7,0,11.9,,
12/8/21,63,OB,1,LP,2,LP.2,0,9,0,19.1,,
12/8/21,61,OB,1,LP,2,LP.2,0,8,0,14.9,,
12/8/21,60,OB,1,LP,2,LP.2,0,7,0,14.3,,
12/8/21,62,OB,1,N,2,N.2,0,6,0,10,,
12/8/21,63,OB,1,N,2,N.2,0,6,0,13,,
12/8/21,61,OB,1,N,2,N.2,0,2,0,5,,
12/8/21,60,OB,1,N,2,N.2,0,6,0,9.2,,
12/8/21,62,OB,1,PP,2,PP.2,0,,0,0,,
12/8/21,63,OB,1,PP,2,PP.2,0,2,0,2.1,,
12/8/21,61,OB,1,PP,2,PP.2,0,,0,0,,
12/8/21,60,OB,1,PP,2,PP.2,0,,0,0,,
12/8/21,62,OB,1,SA,2,SA.2,0,7,0,5.6,,
12/8/21,63,OB,1,SA,2,SA.2,0,8,0,8.2,,
12/8/21,61,OB,1,SA,2,SA.2,0,15,0,8.5,,
12/8/21,60,OB,1,SA,2,SA.2,0,8,0,6.6,,
12/8/21,62,OB,1,SF,2,SF.2,0,6,0,3.8,,
12/8/21,63,OB,1,SF,2,SF.2,0,6,0,4.7,,
12/8/21,61,OB,1,SF,2,SF.2,0,6,0,4.4,,
12/8/21,60,OB,1,SF,2,SF.2,0,6,0,5.4,,
12/8/21,62,OB,1,B,2,B.2,0,5,0,3.1,,
12/8/21,63,OB,1,B,2,B.2,0,4,0,2.1,,
12/8/21,61,OB,1,B,2,B.2,0,5,0,3,,
12/8/21,60,OB,1,B,2,B.2,0,5,0,8,,
12/8/21,62,OB,1,B,3,B.3,0,5,0,2.4,,
12/8/21,63,OB,1,B,3,B.3,0,5,0,4,,
12/8/21,61,OB,1,B,3,B.3,0,5,0,3.4,,
12/8/21,60,OB,1,B,3,B.3,0,5,0,4.5,,
12/8/21,60,OB,1,BR,3,Br.3,0,2,0,2.7,,
12/8/21,61,OB,1,BR,3,Br.3,0,2,0,2.4,,
12/8/21,63,OB,1,BR,3,Br.3,0,3,0,2.1,,
12/8/21,62,OB,1,BR,3,Br.3,0,3,0,1.6,,
12/8/21,63,OB,1,BW,3,BW.3,0,4,0,10,,
12/8/21,61,OB,1,BW,3,BW.3,0,4,0,10.1,,
12/8/21,60,OB,1,BW,3,BW.3,0,4,0,12,,
12/8/21,62,OB,1,C,3,C.3,0,5,0,3,,
12/8/21,63,OB,1,C,3,C.3,0,4,0,4.3,,
12/8/21,61,OB,1,C,3,C.3,0,4,0,4.3,,
12/8/21,60,OB,1,C,3,C.3,0,5,0,4.2,,
12/8/21,62,OB,1,D,3,D.3,0,5,0,0.4,,
12/8/21,63,OB,1,D,3,D.3,0,4,0,0.4,,
12/8/21,61,OB,1,D,3,D.3,0,5,0,2.3,,
12/8/21,60,OB,1,D,3,D.3,0,5,0,1.8,,
12/8/21,62,OB,1,LP,3,LP.3,0,8,0,15.3,,
12/8/21,63,OB,1,LP,3,LP.3,0,8,0,16.8,,
12/8/21,61,OB,1,LP,3,LP.3,0,8,0,14.9,,
12/8/21,60,OB,1,LP,3,LP.3,0,9,0,15.8,,
12/8/21,62,OB,1,N,3,N.3,0,4,0,10.3,,
12/8/21,63,OB,1,N,3,N.3,0,,0,0,,
12/8/21,61,OB,1,N,3,N.3,0,,0,0,,
12/8/21,60,OB,1,N,3,N.3,0,,0,0,,
12/8/21,62,OB,1,PP,3,PP.3,0,,0,0,,
12/8/21,63,OB,1,PP,3,PP.3,0,,0,0,,
12/8/21,61,OB,1,PP,3,PP.3,0,4,0,5,,
12/8/21,60,OB,1,PP,3,PP.3,0,,0,0,,
12/8/21,62,OB,1,SA,3,SA.3,0,10,0,6.8,,
12/8/21,63,OB,1,SA,3,SA.3,0,8,0,8.4,,
12/8/21,61,OB,1,SA,3,SA.3,0,10,0,8.9,,
12/8/21,60,OB,1,SA,3,SA.3,0,8,0,7.6,,
12/8/21,62,OB,1,SF,3,SF.3,0,6,0,4.5,,
12/8/21,63,OB,1,SF,3,SF.3,0,6,0,5.6,,
12/8/21,61,OB,1,SF,3,SF.3,0,6,0,4.3,,
12/8/21,60,OB,1,SF,3,SF.3,0,6,0,4.1,,
12/8/21,60,OB,1,BR,4,Br.4,0,2,0,2.7,,
12/8/21,61,OB,1,BR,4,Br.4,0,3,0,2.4,,
12/8/21,63,OB,1,BR,4,Br.4,0,2,0,3.1,,
12/8/21,62,OB,1,BR,4,Br.4,0,2,0,1.4,,
12/8/21,62,OB,1,BW,4,BW.4,0,5,0,12.2,,
12/8/21,63,OB,1,BW,4,BW.4,0,,0,0,,
12/8/21,61,OB,1,BW,4,BW.4,0,3,0,8.2,,
12/8/21,60,OB,1,BW,4,BW.4,0,4,0,12,,
12/8/21,62,OB,1,C,4,C.4,0,4,0,2.2,,
12/8/21,63,OB,1,C,4,C.4,0,4,0,4.1,,
12/8/21,61,OB,1,C,4,C.4,0,4,0,6.6,,
12/8/21,60,OB,1,C,4,C.4,0,5,0,4.7,,
12/8/21,62,OB,1,D,4,D.4,0,5,0,0.8,,
12/8/21,63,OB,1,D,4,D.4,0,5,0,2.2,,
12/8/21,61,OB,1,D,4,D.4,0,5,0,3.1,,
12/8/21,60,OB,1,D,4,D.4,0,5,0,2.2,,
12/8/21,62,OB,1,LP,4,LP.4,0,8,0,17,,
12/8/21,63,OB,1,LP,4,LP.4,0,7,0,16,,
12/8/21,61,OB,1,LP,4,LP.4,0,8,0,14.6,,
12/8/21,60,OB,1,LP,4,LP.4,0,8,0,13.3,,
12/8/21,62,OB,1,N,4,N.4,0,7,0,10.6,,
12/8/21,63,OB,1,N,4,N.4,0,6,0,13.1,,
12/8/21,61,OB,1,N,4,N.4,0,6,0,8.4,,
12/8/21,60,OB,1,N,4,N.4,0,,0,0,,
12/8/21,62,OB,1,PP,4,PP.4,0,2,0,1.4,,
12/8/21,63,OB,1,PP,4,PP.4,0,3,0,3.4,,
12/8/21,61,OB,1,PP,4,PP.4,0,3,0,3,,
12/8/21,60,OB,1,PP,4,PP.4,0,3,0,3.2,,
12/8/21,62,OB,1,SA,4,SA.4,0,8,0,6.2,,
12/8/21,63,OB,1,SA,4,SA.4,0,9,0,5.9,,
12/8/21,61,OB,1,SA,4,SA.4,0,15,0,7.4,,
12/8/21,60,OB,1,SA,4,SA.4,0,13,0,9,,
12/8/21,62,OB,1,SF,4,SF.4,0,8,0,3.6,,
12/8/21,63,OB,1,SF,4,SF.4,0,6,0,5,,
12/8/21,61,OB,1,SF,4,SF.4,0,6,0,4.1,,
12/8/21,60,OB,1,SF,4,SF.4,0,6,0,4,,
12/8/21,62,OB,1,B,4,B.4,0,4,0,3,,
12/8/21,63,OB,1,B,4,B.4,0,2,0,1,,
12/8/21,61,OB,1,B,4,B.4,0,5,0,5.2,,
12/8/21,60,OB,1,B,4,B.4,0,4,0,4,,
12/8/21,60,OB,1,BR,5,Br.5,0,2,0,2.5,,
12/8/21,61,OB,1,BR,5,Br.5,0,3,0,2.8,,
12/8/21,63,OB,1,BR,5,Br.5,0,3,0,2.5,,
12/8/21,62,OB,1,BR,5,Br.5,0,3,0,2.3,,
12/8/21,62,OB,1,BW,5,BW.5,0,3,0,9.9,,
12/8/21,60,OB,1,BW,5,BW.5,0,4,0,8.2,,
12/8/21,62,OB,1,C,5,C.5,0,2,0,1.8,,
12/8/21,63,OB,1,C,5,C.5,0,5,0,5.2,,
12/8/21,61,OB,1,C,5,C.5,0,5,0,4.3,,
12/8/21,60,OB,1,C,5,C.5,0,5,0,7,,
12/8/21,62,OB,1,D,5,D.5,0,4,0,0.8,,
12/8/21,63,OB,1,D,5,D.5,0,4,0,1,,
12/8/21,61,OB,1,D,5,D.5,0,5,0,2.4,,
12/8/21,60,OB,1,D,5,D.5,0,4,0,0.7,,
12/8/21,62,OB,1,LP,5,LP.5,0,8,0,10.3,,
12/8/21,63,OB,1,LP,5,LP.5,0,8,0,16.6,,
12/8/21,61,OB,1,LP,5,LP.5,0,9,0,16.1,,
12/8/21,60,OB,1,LP,5,LP.5,0,9,0,16.2,,
12/8/21,62,OB,1,N,5,N.5,0,6,0,10.9,,
12/8/21,63,OB,1,N,5,N.5,0,6,0,12.5,,
12/8/21,61,OB,1,N,5,N.5,0,9,0,11.6,,
12/8/21,60,OB,1,N,5,N.5,0,,0,0,,
12/8/21,62,OB,1,PP,5,PP.5,0,,0,0,,
12/8/21,63,OB,1,PP,5,PP.5,0,,0,0,,
12/8/21,61,OB,1,PP,5,PP.5,0,3,0,3.4,,
12/8/21,60,OB,1,PP,5,PP.5,0,3,0,2.2,,
12/8/21,62,OB,1,SA,5,SA.5,0,8,0,8,,
12/8/21,63,OB,1,SA,5,SA.5,0,11,0,8.9,,
12/8/21,61,OB,1,SA,5,SA.5,0,12,0,8.4,,
12/8/21,60,OB,1,SA,5,SA.5,0,12,0,9.1,,
12/8/21,62,OB,1,SF,5,SF.5,0,6,0,4,,
12/8/21,63,OB,1,SF,5,SF.5,0,6,0,8.6,,
12/8/21,61,OB,1,SF,5,SF.5,0,6,0,8,,
12/8/21,62,OB,1,B,5,B.5,0,,0,0,,
12/8/21,63,OB,1,B,5,B.5,0,5,0,5.4,,
12/8/21,61,OB,1,B,5,B.5,0,2,0,0.9,,
12/8/21,60,OB,1,B,5,B.5,0,4,0,4.4,,
12/8/21,60,OB,1,BR,6,Br.6,0,2,0,2.5,,
12/8/21,61,OB,1,BR,6,Br.6,0,3,0,3,,
12/8/21,63,OB,1,BR,6,Br.6,0,2,0,2.1,,
12/8/21,62,OB,1,BR,6,Br.6,0,3,0,2.5,,
12/8/21,62,OB,1,BW,6,BW.6,0,2,0,1,,
12/8/21,63,OB,1,BW,6,BW.6,0,4,0,8.1,,
12/8/21,61,OB,1,BW,6,BW.6,0,4,0,19,,
12/8/21,60,OB,1,BW,6,BW.6,0,,0,0,,
12/8/21,62,OB,1,C,6,C.6,0,2,0,3.5,,
12/8/21,63,OB,1,C,6,C.6,0,4,0,5.4,,
12/8/21,61,OB,1,C,6,C.6,0,5,0,3,,
12/8/21,60,OB,1,C,6,C.6,0,5,0,3.2,,
12/8/21,62,OB,1,D,6,D.6,0,5,0,0.5,,
12/8/21,63,OB,1,D,6,D.6,0,6,0,1.6,,
12/8/21,61,OB,1,D,6,D.6,0,5,0,2,,
12/8/21,60,OB,1,D,6,D.6,0,5,0,0.6,,
12/8/21,62,OB,1,LP,6,LP.6,0,8,0,13.3,,
12/8/21,63,OB,1,LP,6,LP.6,0,7,0,15.1,,
12/8/21,61,OB,1,LP,6,LP.6,0,9,0,13.2,,
12/8/21,60,OB,1,LP,6,LP.6,0,9,0,15.6,,
12/8/21,62,OB,1,N,6,N.6,0,,0,0,,
12/8/21,63,OB,1,N,6,N.6,0,5,0,13.3,,
12/8/21,61,OB,1,N,6,N.6,0,6,0,9.1,,
12/8/21,60,OB,1,N,6,N.6,0,6,0,12.3,,
12/8/21,62,OB,1,PP,6,PP.6,0,2,0,0.8,,
12/8/21,63,OB,1,PP,6,PP.6,0,,0,0,,
12/8/21,61,OB,1,PP,6,PP.6,0,2,0,0.3,,
12/8/21,60,OB,1,PP,6,PP.6,0,3,0,3.1,,
12/8/21,62,OB,1,SA,6,SA.6,0,10,0,6.8,,
12/8/21,63,OB,1,SA,6,SA.6,0,8,0,8.2,,
12/8/21,61,OB,1,SA,6,SA.6,0,10,0,6.6,,
12/8/21,60,OB,1,SA,6,SA.6,0,9,0,7.2,,
12/8/21,62,OB,1,SF,6,SF.6,0,6,0,3.8,,
12/8/21,63,OB,1,SF,6,SF.6,0,6,0,5.3,,
12/8/21,61,OB,1,SF,6,SF.6,0,8,0,5.3,,
12/8/21,60,OB,1,SF,6,SF.6,0,6,0,5.3,,
12/8/21,62,OB,1,B,6,B.6,0,4,0,4.1,,
12/8/21,63,OB,1,B,6,B.6,0,5,0,6.3,,
12/8/21,61,OB,1,B,6,B.6,0,5,0,3.4,,
12/8/21,60,OB,1,B,6,B.6,0,5,0,2.5,,
12/8/21,60,OB,1,BR,7,Br.7,0,2,0,2,,
12/8/21,61,OB,1,BR,7,Br.7,0,3,0,2.4,,
12/8/21,63,OB,1,BR,7,Br.7,0,2,0,1,,
12/8/21,62,OB,1,BR,7,Br.7,0,2,0,3.3,,
12/8/21,63,OB,1,BW,7,BW.7,0,4,0,11.6,,
12/8/21,61,OB,1,BW,7,BW.7,0,4,0,12.4,,
12/8/21,60,OB,1,BW,7,BW.7,0,,0,0,,
12/8/21,62,OB,1,C,7,C.7,0,4,0,2.2,,
12/8/21,63,OB,1,C,7,C.7,0,4,0,2,,
12/8/21,61,OB,1,C,7,C.7,0,4,0,3.6,,
12/8/21,60,OB,1,C,7,C.7,0,5,0,3.1,,
12/8/21,62,OB,1,D,7,D.7,0,5,0,1.5,,
12/8/21,63,OB,1,D,7,D.7,0,3,0,2.1,,
12/8/21,61,OB,1,D,7,D.7,0,4,0,1.8,,
12/8/21,60,OB,1,D,7,D.7,0,5,0,1.6,,
12/8/21,62,OB,1,LP,7,LP.7,0,6,0,12.8,,
12/8/21,63,OB,1,LP,7,LP.7,0,8,0,13.4,,
12/8/21,61,OB,1,LP,7,LP.7,0,7,0,18.8,,
12/8/21,60,OB,1,LP,7,LP.7,0,8,0,15.1,,
12/8/21,62,OB,1,N,7,N.7,0,,0,0,,
12/8/21,63,OB,1,N,7,N.7,0,,0,0,,
12/8/21,60,OB,1,N,7,N.7,0,,0,0,,
12/8/21,62,OB,1,PP,7,PP.7,0,,0,0,,
12/8/21,63,OB,1,PP,7,PP.7,0,,0,0,,
12/8/21,61,OB,1,PP,7,PP.7,0,4,0,3.5,,
12/8/21,60,OB,1,PP,7,PP.7,0,2,0,3.3,,
12/8/21,62,OB,1,SA,7,SA.7,0,8,0,6.7,,
12/8/21,63,OB,1,SA,7,SA.7,0,8,0,7.6,,
12/8/21,61,OB,1,SA,7,SA.7,0,11,0,8.4,,
12/8/21,60,OB,1,SA,7,SA.7,0,8,0,7.4,,
12/8/21,62,OB,1,SF,7,SF.7,0,7,0,3,,
12/8/21,63,OB,1,SF,7,SF.7,0,4,0,2.4,,
12/8/21,61,OB,1,SF,7,SF.7,0,4,0,18.4,,
12/8/21,60,OB,1,SF,7,SF.7,0,4,0,4.3,,
12/8/21,62,OB,1,B,7,B.7,0,4,0,4.1,,
12/8/21,63,OB,1,B,7,B.7,0,5,0,4.6,,
12/8/21,61,OB,1,B,7,B.7,0,5,0,2.6,,
12/8/21,60,OB,1,B,7,B.7,0,4,0,2.9,,
12/8/21,60,OB,1,BR,8,Br.8,0,3,0,1.8,,
12/8/21,61,OB,1,BR,8,Br.8,0,2,0,1.8,,
12/8/21,63,OB,1,BR,8,Br.8,0,3,0,2.4,,
12/8/21,62,OB,1,BR,8,Br.8,0,3,0,1.5,,
12/8/21,62,OB,1,BW,8,BW.8,0,4,0,12.7,,
12/8/21,63,OB,1,BW,8,BW.8,0,2,0,5.1,,
12/8/21,61,OB,1,BW,8,BW.8,0,3,0,6.3,,
12/8/21,60,OB,1,BW,8,BW.8,0,4,0,14.2,,
12/8/21,62,OB,1,C,8,C.8,0,4,0,4.5,,
12/8/21,63,OB,1,C,8,C.8,0,4,0,3.8,,
12/8/21,61,OB,1,C,8,C.8,0,4,0,5.2,,
12/8/21,60,OB,1,C,8,C.8,0,4,0,2.8,,
12/8/21,62,OB,1,D,8,D.8,0,5,0,2,,
12/8/21,63,OB,1,D,8,D.8,0,5,0,1.9,,
12/8/21,61,OB,1,D,8,D.8,0,4,0,1.8,,
12/8/21,60,OB,1,D,8,D.8,0,5,0,1.5,,
12/8/21,62,OB,1,LP,8,LP.8,0,7,0,14.2,,
12/8/21,63,OB,1,LP,8,LP.8,0,8,0,16.2,,
12/8/21,61,OB,1,LP,8,LP.8,0,8,0,15.4,,
12/8/21,60,OB,1,LP,8,LP.8,0,8,0,23.1,,
12/8/21,62,OB,1,N,8,N.8,0,6,0,13,,
12/8/21,63,OB,1,N,8,N.8,0,5,0,10.3,,
12/8/21,61,OB,1,N,8,N.8,0,6,0,10.6,,
12/8/21,60,OB,1,N,8,N.8,0,,0,0,,
12/8/21,62,OB,1,PP,8,PP.8,0,,0,0,,
12/8/21,63,OB,1,PP,8,PP.8,0,3,0,3.7,,
12/8/21,61,OB,1,PP,8,PP.8,0,3,0,2.4,,
12/8/21,60,OB,1,PP,8,PP.8,0,3,0,4.9,,
12/8/21,62,OB,1,SA,8,SA.8,0,7,0,6.2,,
12/8/21,63,OB,1,SA,8,SA.8,0,6,0,7.7,,
12/8/21,61,OB,1,SA,8,SA.8,0,15,0,8.9,,
12/8/21,60,OB,1,SA,8,SA.8,0,8,0,6.4,,
12/8/21,62,OB,1,SF,8,SF.8,0,6,0,3.8,,
12/8/21,63,OB,1,SF,8,SF.8,0,6,0,5.4,,
12/8/21,61,OB,1,SF,8,SF.8,0,6,0,2.5,,
12/8/21,60,OB,1,SF,8,SF.8,0,6,0,5.1,,
12/8/21,60,OB,1,BR,9,Br.9,0,2,0,2.2,,
12/8/21,61,OB,1,BR,9,Br.9,0,3,0,3.2,,
12/8/21,63,OB,1,BR,9,Br.9,0,3,0,3.3,,
12/8/21,62,OB,1,BR,9,Br.9,0,3,0,2.8,,
12/8/21,62,OB,1,BW,9,BW.9,0,4,0,15.5,,
12/8/21,63,OB,1,BW,9,BW.9,0,4,0,10.9,,
12/8/21,61,OB,1,BW,9,BW.9,0,2,0,6.9,,
12/8/21,60,OB,1,BW,9,BW.9,0,5,0,14.1,,
12/8/21,62,OB,1,C,9,C.9,0,4,0,4,,
12/8/21,63,OB,1,C,9,C.9,0,4,0,3.5,,
12/8/21,61,OB,1,C,9,C.9,0,5,0,3,,
12/8/21,60,OB,1,C,9,C.9,0,4,0,4.2,,
12/8/21,62,OB,1,D,9,D.9,0,4,0,0.8,,
12/8/21,63,OB,1,D,9,D.9,0,4,0,1,,
12/8/21,61,OB,1,D,9,D.9,0,5,0,1.6,,
12/8/21,60,OB,1,D,9,D.9,0,5,0,0.3,,
12/8/21,62,OB,1,LP,9,LP.9,0,8,0,14.5,,
12/8/21,63,OB,1,LP,9,LP.9,0,7,0,16.3,,
12/8/21,61,OB,1,LP,9,LP.9,0,8,0,18.6,,
12/8/21,60,OB,1,LP,9,LP.9,0,8,0,12.1,,
12/8/21,62,OB,1,N,9,N.9,0,2,0,2.7,,
12/8/21,61,OB,1,N,9,N.9,0,5,0,14,,
12/8/21,60,OB,1,N,9,N.9,0,,0,0,,
12/8/21,62,OB,1,PP,9,PP.9,0,3,0,2.2,,
12/8/21,63,OB,1,PP,9,PP.9,0,2,0,2.1,,
12/8/21,61,OB,1,PP,9,PP.9,0,3,0,2.5,,
12/8/21,60,OB,1,PP,9,PP.9,0,3,0,4.2,,
12/8/21,62,OB,1,SA,9,SA.9,0,8,0,5.6,,
12/8/21,63,OB,1,SA,9,SA.9,0,9,0,7.1,,
12/8/21,61,OB,1,SA,9,SA.9,0,9,0,8.2,,
12/8/21,60,OB,1,SA,9,SA.9,0,9,0,7.1,,
12/8/21,62,OB,1,SF,9,SF.9,0,6,0,4.6,,
12/8/21,63,OB,1,SF,9,SF.9,0,6,0,4.5,,
12/8/21,61,OB,1,SF,9,SF.9,0,6,0,7.8,,
12/8/21,60,OB,1,SF,9,SF.9,0,6,0,5.6,,
12/8/21,60,OB,1,BR,10,Br.10,0,2,0,1.6,,
12/8/21,61,OB,1,BR,10,Br.10,0,3,0,2.1,,
12/8/21,63,OB,1,BR,10,Br.10,0,3,0,2.5,,
12/8/21,62,OB,1,BR,10,Br.10,0,2,0,2.1,,
12/8/21,62,OB,1,BW,10,BW.10,0,4,0,7,,
12/8/21,63,OB,1,BW,10,BW.10,0,3,0,9,,
12/8/21,61,OB,1,BW,10,BW.10,0,,0,0,,
12/8/21,60,OB,1,BW,10,BW.10,0,5,0,15.1,,
12/8/21,62,OB,1,C,10,C.10,0,4,0,1.5,,
12/8/21,63,OB,1,C,10,C.10,0,4,0,5.5,,
12/8/21,61,OB,1,C,10,C.10,0,5,0,6.4,,
12/8/21,60,OB,1,C,10,C.10,0,4,0,5.8,,
12/8/21,62,OB,1,D,10,D.10,0,5,0,0.6,,
12/8/21,63,OB,1,D,10,D.10,0,5,0,2,,
12/8/21,61,OB,1,D,10,D.10,0,5,0,2.2,,
12/8/21,60,OB,1,D,10,D.10,0,5,0,1.4,,
12/8/21,62,OB,1,LP,10,LP.10,0,8,0,9.7,,
12/8/21,63,OB,1,LP,10,LP.10,0,8,0,20.3,,
12/8/21,61,OB,1,LP,10,LP.10,0,8,0,13.3,,
12/8/21,60,OB,1,LP,10,LP.10,0,6,0,10.9,,
12/8/21,62,OB,1,N,10,N.10,0,5,0,8.7,,
12/8/21,63,OB,1,N,10,N.10,0,,0,0,,
12/8/21,61,OB,1,N,10,N.10,0,6,0,13.3,,
12/8/21,60,OB,1,N,10,N.10,0,5,0,5,,
12/8/21,62,OB,1,PP,10,PP.10,0,3,0,1.2,,
12/8/21,63,OB,1,PP,10,PP.10,0,4,0,4.4,,
12/8/21,61,OB,1,PP,10,PP.10,0,,0,0,,
12/8/21,60,OB,1,PP,10,PP.10,0,4,0,3.8,,
12/8/21,62,OB,1,SA,10,SA.10,0,8,0,5.5,,
12/8/21,63,OB,1,SA,10,SA.10,0,6,0,6.6,,
12/8/21,61,OB,1,SA,10,SA.10,0,10,0,6.5,,
12/8/21,60,OB,1,SA,10,SA.10,0,8,0,5.8,,
12/8/21,62,OB,1,SF,10,SF.10,0,6,0,4.5,,
12/8/21,63,OB,1,SF,10,SF.10,0,6,0,3.3,,
12/8/21,61,OB,1,SF,10,SF.10,0,6,0,5.3,,
12/8/21,60,OB,1,SF,10,SF.10,0,6,0,4.5,,
12/8/21,62,OB,1,B,8,B.8.,0,5,0,3.4,,
12/8/21,63,OB,1,B,8,B.8.,0,,0,0,,
12/8/21,61,OB,1,B,8,B.8.,0,5,0,7.5,,
12/8/21,60,OB,1,B,8,B.8.,0,4,0,2.4,,
12/8/21,60,OB,1,BR,11,Br.11,0,3,0,2.9,,
12/8/21,61,OB,1,BR,11,Br.11,0,2,0,2,,
12/8/21,63,OB,1,BR,11,Br.11,0,2,0,2.8,,
12/8/21,62,OB,1,BR,11,Br.11,0,3,0,2.5,,
12/8/21,62,OB,1,BW,11,BW.11,0,,0,0,,
12/8/21,63,OB,1,BW,11,BW.11,0,4,0,11.6,,
12/8/21,61,OB,1,BW,11,BW.11,0,3,0,10.3,,
12/8/21,60,OB,1,BW,11,BW.11,0,5,0,13.6,,
12/8/21,62,OB,1,C,11,C.11,0,4,0,4.5,,
12/8/21,63,OB,1,C,11,C.11,0,4,0,3.5,,
12/8/21,61,OB,1,C,11,C.11,0,5,0,3.6,,
12/8/21,60,OB,1,C,11,C.11,0,5,0,3.2,,
12/8/21,62,OB,1,D,11,D.11,0,4,0,1.2,,
12/8/21,63,OB,1,D,11,D.11,0,4,0,2.1,,
12/8/21,61,OB,1,D,11,D.11,0,5,0,3,,
12/8/21,60,OB,1,D,11,D.11,0,4,0,1,,
12/8/21,62,OB,1,LP,11,LP.11,0,8,0,11.8,,
12/8/21,63,OB,1,LP,11,LP.11,0,7,0,15.4,,
12/8/21,61,OB,1,LP,11,LP.11,0,6,0,12.2,,
12/8/21,60,OB,1,LP,11,LP.11,0,8,0,15.1,,
12/8/21,62,OB,1,N,11,N.11,0,2,0,5.2,,
12/8/21,63,OB,1,N,11,N.11,0,6,0,14.2,,
12/8/21,61,OB,1,N,11,N.11,0,6,0,10.2,,
12/8/21,60,OB,1,N,11,N.11,0,6,0,6,,
12/8/21,62,OB,1,PP,11,PP.11,0,4,0,4.5,,
12/8/21,63,OB,1,PP,11,PP.11,0,3,0,3.3,,
12/8/21,61,OB,1,PP,11,PP.11,0,3,0,3,,
12/8/21,60,OB,1,PP,11,PP.11,0,3,0,3.3,,
12/8/21,62,OB,1,SA,11,SA.11,0,6,0,3.9,,
12/8/21,63,OB,1,SA,11,SA.11,0,8,0,7.5,,
12/8/21,61,OB,1,SA,11,SA.11,0,9,0,6.2,,
12/8/21,60,OB,1,SA,11,SA.11,0,9,0,7.1,,
12/8/21,62,OB,1,SF,11,SF.11,0,8,0,8.1,,
